CUSTOMER_NUMBER,FREQUENT_ORDER_TYPE,FIRST_DELIVERY_DATE,ON_BOARDING_DATE,COLD_DRINK_CHANNEL,TRADE_CHANNEL,SUB_TRADE_CHANNEL,LOCAL_MARKET_PARTNER,CO2_CUSTOMER,ZIP_CODE
501505240,MYCOKE360,5/2/2023,4/4/2023,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,40146
600579076,SALES REP,3/14/2017,3/3/2016,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,1343
501099487,SALES REP,7/1/2020,6/18/2020,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,66667
600559443,CALL CENTER,3/14/2017,3/18/2011,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,21702
501412642,SALES REP,7/28/2022,7/25/2022,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,2350
600575774,SALES REP,3/29/2017,5/14/2015,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,1343
500935369,OTHER,5/23/2019,5/9/2019,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,66409
600556882,SALES REP,6/23/2017,7/15/2010,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,42071
501184150,SALES REP,3/2/2021,2/18/2021,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,FALSE,1562
600557124,SALES REP,3/6/2017,8/18/2010,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,2051
501131351,MYCOKE360,11/3/2020,9/25/2020,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,2122
500536574,SALES REP,3/5/2018,2/22/2018,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,66667
501587509,SALES REP,9/27/2024,12/6/2023,DINING,FAST CASUAL DINING,ASIAN FAST FOOD,TRUE,TRUE,1562
600553631,CALL CENTER,7/8/2024,5/14/2009,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,67953
501241718,SALES REP,8/31/2021,7/26/2021,PUBLIC SECTOR,EDUCATION,MIDDLE SCHOOL,TRUE,FALSE,41008
501080951,SALES REP,6/22/2020,4/15/2020,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,FALSE,TRUE,1472
501661060,SALES REP,7/1/2024,5/30/2024,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,66523
501737063,SALES REP,12/5/2024,11/11/2024,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,FALSE,1222
600561832,OTHER,3/13/2017,8/24/2011,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67134
500429830,SALES REP,8/16/2017,8/9/2017,EVENT,RECREATION,OTHER RECREATION,TRUE,FALSE,67584
600566132,OTHER,3/31/2017,1/18/2013,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,42715
501593080,SALES REP,12/6/2024,12/22/2023,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,FALSE,FALSE,66945
501545861,SALES REP,10/18/2023,8/1/2023,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,67134
600554573,SALES REP,3/4/2017,10/28/2009,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,66945
600561868,SALES REP,3/29/2017,8/28/2011,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,1822
500960403,SALES REP,9/27/2019,6/26/2019,DINING,FAST CASUAL DINING,ASIAN FAST FOOD,TRUE,FALSE,1462
500768956,SALES REP,8/24/2020,9/18/2018,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67134
501485666,SALES REP,2/11/2023,2/3/2023,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,FALSE,21918
600550491,CALL CENTER,3/1/2017,5/3/2007,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,21001
501450719,SALES REP,12/1/2022,10/27/2022,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,21052
600565445,MYCOKE360,5/4/2017,10/25/2012,GOODS,SPECIALIZED GOODS,OTHER GOODS,TRUE,FALSE,2760
501433870,SALES REP,10/3/2022,9/19/2022,DINING,MOBILE RETAIL,MOBILE RETAIL,TRUE,FALSE,2453
501632258,SALES REP,7/3/2024,3/12/2024,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,FALSE,FALSE,2350
600552046,SALES REP,2/27/2017,7/1/2008,DINING,COMPREHENSIVE DINING,FSR - MISC,FALSE,TRUE,21524
501594452,MYCOKE360,8/6/2024,1/2/2024,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,FALSE,66621
501737879,SALES REP,12/18/2024,11/13/2024,DINING,FAST CASUAL DINING,SANDWICH FAST FOOD,FALSE,FALSE,42368
600585828,SALES REP,3/13/2017,11/18/2002,WELLNESS,HEALTHCARE,OTHER HEALTHCARE,TRUE,FALSE,2051
501652353,SALES REP,5/22/2024,5/2/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,2350
501536832,EDI,10/9/2023,7/7/2023,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,2025
501574068,MYCOKE360,10/25/2023,10/18/2023,GOODS,SPECIALIZED GOODS,OTHER GOODS,TRUE,FALSE,20610
501564210,MYCOKE LEGACY,12/28/2023,9/20/2023,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,2779
600577072,SALES REP,3/10/2017,8/24/2015,DINING,FAST CASUAL DINING,SANDWICH FAST FOOD,TRUE,FALSE,66109
501470124,MYCOKE360,8/22/2023,12/13/2022,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,TRUE,FALSE,1368
500832111,OTHER,1/19/2019,12/17/2018,DINING,FAST CASUAL DINING,ASIAN FAST FOOD,FALSE,FALSE,40830
501079226,OTHER,4/23/2020,4/7/2020,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,66109
501025138,SALES REP,12/3/2019,11/26/2019,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,2719
501519271,SALES REP,5/25/2023,5/15/2023,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,2350
501675544,SALES REP,6/26/2024,6/24/2024,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,67025
501536750,EDI,8/14/2023,7/7/2023,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,42060
501664979,SALES REP,10/23/2024,6/6/2024,EVENT,RECREATION,RECREATION ARENA,TRUE,FALSE,2350
501564074,SALES REP,10/4/2023,9/19/2023,PUBLIC SECTOR,EDUCATION,NON-RESTAURANT EDUCATION,TRUE,FALSE,41348
501261271,SALES REP,9/29/2021,9/9/2021,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,66667
600567046,MYCOKE360,3/7/2017,4/18/2013,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,41348
501076598,SALES REP,7/10/2020,3/23/2020,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,2702
501567239,MYCOKE360,10/11/2023,10/2/2023,PUBLIC SECTOR,PUBLIC SECTOR (NON-MILITARY),OTHER PUBLIC SECTOR,TRUE,FALSE,41348
600569481,SALES REP,2/28/2017,1/13/2014,BULK TRADE,BULK TRADE,BULK TRADE,TRUE,FALSE,2467
501514644,OTHER,5/19/2023,5/3/2023,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,TRUE,FALSE,21540
501219221,OTHER,6/28/2021,5/26/2021,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,21403
501433236,SALES REP,12/16/2022,9/15/2022,PUBLIC SECTOR,EDUCATION,NON-RESTAURANT EDUCATION,TRUE,FALSE,66501
500330171,SALES REP,3/9/2017,12/27/2016,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,2025
600556805,SALES REP,3/7/2017,7/8/2010,GOODS,GENERAL RETAILER,BOOKS & OFFICE,TRUE,FALSE,42210
500967070,SALES REP,12/18/2019,7/12/2019,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,2663
600575297,SALES REP,6/1/2017,4/6/2015,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,21677
600586332,OTHER,3/1/2017,8/13/1996,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,1464
501019095,SALES REP,1/29/2021,11/7/2019,DINING,MOBILE RETAIL,MOBILE RETAIL,TRUE,TRUE,1529
501421244,SALES REP,9/2/2022,8/22/2022,DINING,MOBILE RETAIL,MOBILE RETAIL,TRUE,FALSE,41602
501431157,SALES REP,10/4/2022,9/9/2022,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,2018
501182383,SALES REP,4/28/2021,2/16/2021,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,1583
600574251,SALES REP,3/22/2017,12/29/2014,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,2065
600580435,SALES REP,4/21/2017,6/15/2016,GOODS,GENERAL RETAILER,BOOKS & OFFICE,TRUE,FALSE,1464
600581770,SALES REP,3/27/2017,10/3/2016,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,2065
600565123,SALES REP,3/16/2017,9/21/2012,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,FALSE,TRUE,1301
501284785,SALES REP,11/4/2021,10/20/2021,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,TRUE,FALSE,40444
501532160,SALES REP,8/2/2023,6/23/2023,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,42223
501142816,SALES REP,1/15/2021,11/4/2020,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67101
600585821,SALES REP,3/3/2017,11/11/2002,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,21012
500328941,OTHER,3/7/2017,2/9/2017,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,2122
501581503,MYCOKE360,12/6/2023,11/9/2023,PUBLIC SECTOR,EDUCATION,NON-RESTAURANT EDUCATION,TRUE,FALSE,21524
501623945,SALES REP,3/6/2024,2/14/2024,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,42223
501262030,SALES REP,10/8/2021,9/13/2021,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,FALSE,1562
600577376,SALES REP,2/28/2017,9/21/2015,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,FALSE,TRUE,66539
501463950,SALES REP,12/6/2022,11/26/2022,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,TRUE,FALSE,66546
600558558,MYCOKE360,3/17/2017,11/9/2010,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,FALSE,21403
501502757,SALES REP,4/11/2023,3/27/2023,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,FALSE,2065
600580016,SALES REP,2/28/2017,5/12/2016,DINING,FAST CASUAL DINING,CHICKEN FAST FOOD,FALSE,TRUE,67566
501536880,EDI,8/21/2023,7/7/2023,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,21632
600580967,SALES REP,2/28/2017,7/26/2016,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,67566
500421114,SALES REP,8/8/2017,7/20/2017,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,67566
501420929,SALES REP,9/2/2022,8/22/2022,DINING,MOBILE RETAIL,MOBILE RETAIL,TRUE,FALSE,41602
501442031,SALES REP,10/19/2022,10/14/2022,PUBLIC SECTOR,OUTDOOR ACTIVITIES,FAITH,TRUE,FALSE,21632
600582760,SALES REP,11/18/2021,2/4/1994,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,20661
501269119,SALES REP,11/18/2022,10/5/2021,PUBLIC SECTOR,EDUCATION,NON-RESTAURANT EDUCATION,TRUE,FALSE,1080
501081335,SALES REP,5/4/2020,4/20/2020,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,66503
501132714,SALES REP,10/14/2020,9/30/2020,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,20616
501216173,SALES REP,5/25/2021,5/17/2021,GOODS,GOURMET FOOD RETAILER,OTHER GOURMET FOOD,TRUE,FALSE,67566
500440422,SALES REP,9/21/2017,9/12/2017,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,2065
501481971,SALES REP,3/2/2023,1/23/2023,DINING,FAST CASUAL DINING,ASIAN FAST FOOD,TRUE,FALSE,67566
500553147,SALES REP,10/17/2019,3/14/2018,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,TRUE,67566
600575571,OTHER,3/15/2017,4/27/2015,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,1564
501686739,SALES REP,7/22/2024,7/17/2024,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,2366
600580938,SALES REP,5/26/2017,7/24/2016,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,21536
501145045,SALES REP,12/23/2020,11/12/2020,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,66501
501507253,SALES REP,4/26/2023,4/10/2023,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,1022
501701166,SALES REP,12/19/2024,8/23/2024,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,1523
501597135,SALES REP,1/26/2024,1/12/2024,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,66414
500978264,SALES REP,8/8/2019,8/1/2019,DINING,MOBILE RETAIL,MOBILE RETAIL,TRUE,FALSE,1022
500537102,SALES REP,3/7/2018,2/23/2018,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,66501
600578919,SALES REP,3/22/2017,2/18/2016,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,FALSE,66501
501650877,SALES REP,5/3/2024,4/29/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,2217
600549462,SALES REP,3/1/2017,2/13/2006,GOODS,GENERAL RETAILER,BOOKS & OFFICE,TRUE,FALSE,1813
501117634,SALES REP,9/3/2020,8/21/2020,GOODS,SPECIALIZED GOODS,OTHER GOODS,TRUE,FALSE,20610
501594480,SALES REP,1/23/2024,1/3/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,2745
501654204,MYCOKE360,9/4/2024,5/8/2024,PUBLIC SECTOR,ACTIVITIES,FRATERNITY,TRUE,FALSE,2559
501422712,SALES REP,10/6/2022,8/25/2022,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,FALSE,40361
600079614,SALES REP,3/3/2016,6/29/1999,PUBLIC SECTOR,ACADEMIC INSTITUTION,OTHER ACADEMIC INSTITUTION,FALSE,TRUE,41605
500810604,SALES REP,11/21/2019,11/3/2018,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,FALSE,TRUE,21034
501126509,SALES REP,10/12/2020,9/16/2020,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,FALSE,FALSE,66946
501657512,SALES REP,6/12/2024,5/17/2024,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,66604
501394318,SALES REP,8/4/2022,6/15/2022,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,21664
501523617,SALES REP,6/2/2023,5/30/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,1109
501631787,SALES REP,12/2/2024,3/11/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,2149
501686985,SALES REP,7/22/2024,7/18/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,21664
501645385,SALES REP,7/16/2024,4/23/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,41605
501293646,SALES REP,3/4/2022,11/2/2021,WELLNESS,HEALTHCARE,OTHER HEALTHCARE,TRUE,TRUE,21034
600080741,CALL CENTER,10/27/2016,1/24/2014,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,FALSE,67952
600079476,SALES REP,5/20/2016,10/31/1990,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,1757
501373732,SALES REP,6/14/2022,4/21/2022,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,67475
501212113,SALES REP,7/3/2024,5/4/2021,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,42728
500484996,SALES REP,12/6/2017,12/4/2017,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,2382
501511447,SALES REP,6/22/2023,4/20/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,21664
600080832,SALES REP,3/16/2016,8/20/2014,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,21020
501202389,CALL CENTER,6/3/2021,4/1/2021,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,FALSE,1340
501241901,SALES REP,6/11/2024,7/26/2021,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,66604
600080802,OTHER,3/21/2016,5/29/2014,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,2203
600081012,SALES REP,3/18/2016,7/30/2009,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,1109
600081051,SALES REP,5/6/2016,5/17/2010,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,1109
600103969,CALL CENTER,3/8/2016,7/15/2004,PUBLIC SECTOR,EDUCATION,NON-RESTAURANT EDUCATION,TRUE,FALSE,66946
500314934,SALES REP,1/5/2017,11/25/2016,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,67110
501727883,SALES REP,12/20/2024,10/17/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,2149
500584418,SALES REP,8/9/2018,4/17/2018,DINING,OTHER DINING & BEVERAGE,OTHER DINING,FALSE,FALSE,21664
600075577,SALES REP,3/1/2016,12/10/2007,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,FALSE,FALSE,40361
600075188,OTHER,5/6/2016,5/7/2013,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,40361
600075192,SALES REP,3/11/2016,5/21/2013,GOODS,GOURMET FOOD RETAILER,OTHER GOURMET FOOD,TRUE,FALSE,1982
600075199,SALES REP,3/2/2016,8/2/2013,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,40361
501541525,SALES REP,7/24/2023,7/19/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,40361
501544914,SALES REP,8/16/2023,7/27/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,40361
501067953,SALES REP,6/12/2020,3/4/2020,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,42027
600075597,SALES REP,3/10/2016,8/12/2008,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,40361
600075275,SALES REP,4/29/2016,4/21/2015,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,2777
500960563,SALES REP,7/12/2019,6/27/2019,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,TRUE,2559
501026011,SALES REP,12/18/2019,11/27/2019,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,1053
501501690,OTHER,4/19/2023,3/23/2023,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,1504
501347974,SALES REP,3/24/2022,2/18/2022,PUBLIC SECTOR,PUBLIC SECTOR (NON-MILITARY),OTHER PUBLIC SECTOR,TRUE,FALSE,40361
501461163,MYCOKE360,3/10/2023,11/14/2022,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,20662
600075575,OTHER,3/7/2016,12/7/2007,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,TRUE,FALSE,1982
501536925,EDI,8/7/2023,7/7/2023,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,42027
600075151,SALES REP,3/11/2016,4/10/2012,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,40361
600075109,OTHER,3/2/2016,9/7/2010,PUBLIC SECTOR,PUBLIC SECTOR (NON-MILITARY),OTHER PUBLIC SECTOR,TRUE,FALSE,1053
500293474,SALES REP,8/2/2016,7/27/2016,WORKPLACE,INDUSTRIAL,OTHER INDUSTRIAL,TRUE,TRUE,40361
501654118,MYCOKE LEGACY,7/3/2024,5/8/2024,PUBLIC SECTOR,ACTIVITIES,FRATERNITY,TRUE,FALSE,2559
600075490,SALES REP,5/3/2016,4/11/2003,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,TRUE,2777
600076015,SALES REP,3/2/2016,4/9/2003,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,1801
600075736,SALES REP,5/11/2016,4/21/2015,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,TRUE,40153
600075844,SALES REP,5/25/2016,4/23/2013,PUBLIC SECTOR,EDUCATION,NON-RESTAURANT EDUCATION,TRUE,FALSE,1436
600075925,SALES REP,8/24/2016,8/1/1984,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,42565
600075949,SALES REP,3/23/2016,4/24/1997,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,42565
501375670,SALES REP,5/6/2022,4/27/2022,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,FALSE,1436
600075701,SALES REP,3/4/2016,9/9/2014,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,42565
600075843,OTHER,3/14/2016,4/19/2013,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,1349
500313777,SALES REP,3/28/2017,11/17/2016,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,FALSE,1349
501666669,MYCOKE360,6/28/2024,6/12/2024,WELLNESS,HEALTHCARE,OTHER HEALTHCARE,TRUE,FALSE,2638
600075707,SALES REP,3/3/2016,9/20/2010,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,1349
600075787,SALES REP,3/2/2016,3/31/2015,EVENT,ACTIVITIES,GAME CENTER,FALSE,FALSE,1083
501396358,SALES REP,7/13/2022,6/22/2022,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,1349
501567321,SALES REP,10/25/2023,9/29/2023,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,2112
500264267,SALES REP,3/9/2016,12/2/2015,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,21020
501100571,SALES REP,7/1/2020,6/23/2020,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,FALSE,21020
600079808,SALES REP,3/2/2016,4/9/2003,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,70787
501148063,SALES REP,12/15/2020,11/24/2020,DINING,COMPREHENSIVE DINING,FSR - MISC,FALSE,TRUE,2149
500680732,SALES REP,11/30/2018,6/25/2018,EVENT,ACTIVITIES,GAME CENTER,FALSE,FALSE,67475
501630515,CALL CENTER,7/1/2024,3/6/2024,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,FALSE,67952
600080055,OTHER,4/26/2016,9/24/2010,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,66547
500643040,SALES REP,11/14/2018,6/14/2018,EVENT,ACTIVITIES,GAME CENTER,FALSE,FALSE,2128
500324660,SALES REP,2/2/2017,1/23/2017,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,TRUE,66946
600081197,SALES REP,3/7/2016,6/15/1993,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,42728
501513496,SALES REP,7/12/2023,4/28/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,21034
501635979,SALES REP,4/17/2024,3/25/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,21664
600079493,SALES REP,3/7/2016,10/6/1993,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,67632
501592855,SALES REP,1/8/2024,12/21/2023,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,67952
600081220,SALES REP,3/8/2016,9/16/1987,EVENT,ACTIVITIES,GAME CENTER,FALSE,FALSE,40810
501294146,SALES REP,12/14/2021,11/4/2021,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,66113
500954934,SALES REP,6/20/2019,6/13/2019,PUBLIC SECTOR,PUBLIC SECTOR (NON-MILITARY),OTHER PUBLIC SECTOR,TRUE,FALSE,21234
501737190,SALES REP,12/3/2024,11/11/2024,DINING,FAST CASUAL DINING,BURGER FAST FOOD,TRUE,TRUE,21793
501401697,SALES REP,7/8/2022,6/24/2022,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,20640
501579916,SALES REP,11/15/2023,11/6/2023,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,TRUE,42033
501507932,SALES REP,5/5/2023,4/12/2023,DINING,FAST CASUAL DINING,ASIAN FAST FOOD,TRUE,FALSE,21234
501295786,SALES REP,12/16/2021,11/11/2021,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,TRUE,21555
500431017,CALL CENTER,9/25/2017,8/14/2017,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,21505
501304602,SALES REP,12/15/2021,12/10/2021,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,42033
501639215,SALES REP,5/15/2024,4/4/2024,BULK TRADE,BULK TRADE,BULK TRADE,TRUE,FALSE,42033
501351584,SALES REP,3/16/2022,2/22/2022,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,42033
600082386,SALES REP,2/29/2016,8/31/2010,PUBLIC SECTOR,PUBLIC SECTOR (NON-MILITARY),OTHER PUBLIC SECTOR,TRUE,FALSE,21793
600082392,SALES REP,3/4/2016,8/31/2010,PUBLIC SECTOR,PUBLIC SECTOR (NON-MILITARY),OTHER PUBLIC SECTOR,TRUE,FALSE,21505
